5,0.0,0.0
10,0.0,0.0
15,0.0,0.0
20,0.0,0.0
25,0.0,0.0
30,0.0,0.0
35,0.0,0.0
40,0.0,0.0
45,0.0,0.0
50,0.0,0.0
55,0.0,0.0
60,0.2,0.0
65,0.3,0.0
70,0.4,0.0
75,0.6,0.0
80,0.6,0.0
85,0.7,0.0
90,0.8,0.0
95,0.8,0.0
100,0.9,0.0
105,0.9,0.0
110,1.0,0.0
115,1.0,0.0
120,1.1,0.0
125,1.1,0.0
130,1.2,0.0
135,1.2,0.0
140,1.2,0.0
145,1.2,0.0
150,1.3,0.0
155,1.3,0.0
160,1.3,0.0
165,1.3,0.0
170,1.4,0.0
175,1.4,0.0
180,1.4,0.0
185,1.4,0.0
190,1.4,0.0
195,1.4,0.0
200,1.4,0.0
205,1.4,0.0
210,1.4,0.0
215,1.4,0.0
220,1.4,0.0
225,1.5,0.0
230,1.7,0.0
235,1.7,0.0
240,1.7,0.0
245,1.7,0.0
250,1.8,0.0
255,1.9,0.0
260,1.9,0.0
265,1.9,0.0
270,1.9,0.0
275,2.0,0.0
280,2.0,0.0
285,2.0,0.0
290,2.0,0.0
295,2.0,0.0
300,2.0,0.0
305,2.0,0.0
310,2.8,0.0
315,2.8,0.0
320,2.9,0.0
325,2.8,0.0
330,2.8,0.0
335,2.8,0.0
340,2.8,0.0
345,2.8,0.0
350,2.8,0.0
355,2.8,0.0
360,2.8,0.0
365,2.8,0.0
370,2.8,0.0
375,2.8,0.0
380,2.7,0.0
385,2.7,0.0
390,2.7,0.0
395,2.7,0.0
400,2.7,0.0
405,2.7,0.0
410,2.7,0.0
415,2.7,0.0
420,2.7,0.0
425,2.7,0.0
430,2.7,0.0
435,2.7,0.0
440,2.7,0.0
445,2.7,0.0
450,2.7,0.0
455,2.7,0.0
460,2.6,0.0
465,2.6,0.0
470,2.6,0.0
475,2.6,0.0
480,2.6,0.0
485,2.6,0.0
490,2.6,0.0
495,2.6,0.0
500,2.6,0.0
505,2.6,0.0
510,2.6,0.0
515,2.6,0.0
520,2.6,0.0
525,2.6,0.0
530,2.6,0.0
535,2.6,0.0
540,2.6,0.0
545,2.6,0.0
550,2.6,0.0
555,2.6,0.0
560,2.6,0.0
565,2.6,0.0
570,2.6,0.0
575,2.6,0.0
580,2.6,0.0
585,2.6,0.0
590,2.6,0.0
595,2.6,0.0
600,2.6,0.0
605,2.6,0.0
610,2.6,0.0
615,2.6,0.0
620,2.6,0.0
625,2.6,0.0
630,2.7,0.0
635,2.7,0.0
640,2.7,0.0
645,2.7,0.0
650,2.7,0.0
655,2.6,0.0
660,2.6,0.0
665,2.6,0.0
670,2.6,0.0
675,2.6,0.0
680,2.6,0.0
685,2.6,0.0
690,2.6,0.0
695,2.7,0.0
700,2.9,0.0
705,3.1,0.0
710,3.3,0.0
715,3.5,0.0
720,3.8,0.0
725,4.1,0.0
730,4.4,0.0
735,4.6,0.0
740,4.9,0.0
745,5.2,0.0
750,5.4,0.0
755,5.8,0.0
760,6.3,0.0
765,6.8,0.0
770,7.3,0.0
775,7.8,0.0
780,8.3,0.0
785,8.8,0.0
790,9.2,0.0
795,9.4,0.0
800,9.5,0.0
805,9.6,0.0
810,9.8,0.0
815,9.9,0.0
820,10.0,0.0
825,10.2,0.0
830,10.3,0.0
835,10.5,0.0
840,10.8,0.0
845,11.0,0.0
850,11.4,0.0
855,11.8,0.0
860,12.3,0.0
865,12.7,0.0
870,13.1,0.0
875,13.5,0.0
880,13.7,0.0
885,13.9,0.0
890,14.1,0.0
895,14.3,0.0
900,14.4,0.0
